Post_ID,Platform,Likes,Comments,Shares,Views,Post_Date
9391,YouTube,4686,335,4826,300307,2023-01-07 12:30:00
9392,Instagram,7411,563,3130,127410,2023-01-07 12:31:00
9393,Twitter,874,355,2969,239044,2023-01-07 12:32:00
9394,Twitter,7393,1497,3090,110393,2023-01-07 12:33:00
9395,Facebook,4101,831,4548,549438,2023-01-07 12:34:00
9396,Instagram,1396,1784,1396,208651,2023-01-07 12:35:00
9397,Facebook,5762,1492,1606,10134,2023-01-07 12:36:00
9398,YouTube,1808,656,1938,57122,2023-01-07 12:37:00
9399,Facebook,3510,322,572,877933,2023-01-07 12:38:00
9400,Facebook,1033,1812,2641,273388,2023-01-07 12:39:00
9401,Twitter,3058,40,1025,436212,2023-01-07 12:40:00
9402,Instagram,1417,1736,4824,509355,2023-01-07 12:41:00
9403,LinkedIn,4921,1665,3007,877219,2023-01-07 12:42:00
9404,YouTube,4498,968,4023,478267,2023-01-07 12:43:00
9405,Instagram,5112,1132,3083,826701,2023-01-07 12:44:00
9406,YouTube,9945,161,2124,212583,2023-01-07 12:45:00
9407,Facebook,1183,1732,2314,62113,2023-01-07 12:46:00
9408,Instagram,9373,1922,311,428467,2023-01-07 12:47:00
9409,LinkedIn,6743,594,2628,330907,2023-01-07 12:48:00
9410,YouTube,3656,1709,1107,415908,2023-01-07 12:49:00
9411,TikTok,1151,1892,4229,692791,2023-01-07 12:50:00
9412,TikTok,7851,329,1851,899967,2023-01-07 12:51:00
9413,YouTube,7765,508,989,715531,2023-01-07 12:52:00
9414,YouTube,2491,15,3106,797172,2023-01-07 12:53:00
9415,Instagram,2060,285,4813,40358,2023-01-07 12:54:00
9416,Instagram,8332,1567,1141,489270,2023-01-07 12:55:00
9417,LinkedIn,6686,1559,708,996349,2023-01-07 12:56:00
9418,Instagram,2735,786,228,553552,2023-01-07 12:57:00
9419,Instagram,6624,753,3848,213786,2023-01-07 12:58:00
9420,Instagram,1162,1053,3688,480366,2023-01-07 12:59:00
9421,Instagram,1920,1678,1920,312724,2023-01-07 13:00:00
9422,LinkedIn,5793,763,4080,18993,2023-01-07 13:01:00
9423,TikTok,8572,806,1672,931683,2023-01-07 13:02:00
9424,Twitter,4715,823,1842,559398,2023-01-07 13:03:00
9425,Instagram,4291,1332,3206,91723,2023-01-07 13:04:00
9426,Facebook,2313,1415,476,174380,2023-01-07 13:05:00
9427,Facebook,3974,107,2656,763024,2023-01-07 13:06:00
9428,YouTube,4167,1707,1092,931131,2023-01-07 13:07:00
9429,TikTok,2503,1493,19,423623,2023-01-07 13:08:00
9430,LinkedIn,6285,646,1506,296391,2023-01-07 13:09:00
9431,Twitter,9172,1680,4487,399919,2023-01-07 13:10:00
9432,YouTube,3472,991,4533,10776,2023-01-07 13:11:00
9433,Facebook,3352,86,914,695708,2023-01-07 13:12:00
9434,Twitter,3268,675,3344,795141,2023-01-07 13:13:00
9435,Instagram,318,1630,1901,343114,2023-01-07 13:14:00
9436,Twitter,978,1219,2883,946059,2023-01-07 13:15:00
9437,Twitter,5672,328,3818,444515,2023-01-07 13:16:00
9438,LinkedIn,4066,1480,702,217263,2023-01-07 13:17:00
9439,YouTube,9132,1601,4156,458965,2023-01-07 13:18:00
9440,YouTube,6095,1051,4975,870375,2023-01-07 13:19:00
9441,LinkedIn,4624,86,867,233997,2023-01-07 13:20:00
9442,Twitter,9382,1383,1555,841986,2023-01-07 13:21:00
9443,YouTube,6252,61,3683,429828,2023-01-07 13:22:00
9444,LinkedIn,6005,630,635,728037,2023-01-07 13:23:00
9445,Facebook,7703,1541,2583,207997,2023-01-07 13:24:00
9446,LinkedIn,4350,1922,1065,434246,2023-01-07 13:25:00
9447,YouTube,3423,1170,4797,986316,2023-01-07 13:26:00
9448,LinkedIn,9917,1209,4065,978221,2023-01-07 13:27:00
9449,YouTube,1685,868,9,760300,2023-01-07 13:28:00
9450,TikTok,1274,730,1563,72599,2023-01-07 13:29:00
9451,TikTok,1183,1620,592,813290,2023-01-07 13:30:00
9452,Facebook,1636,1193,1615,317142,2023-01-07 13:31:00
9453,LinkedIn,6423,1528,2711,325942,2023-01-07 13:32:00
9454,Twitter,315,6,1317,165048,2023-01-07 13:33:00
9455,Twitter,1455,370,4943,641076,2023-01-07 13:34:00
9456,Twitter,132,1367,554,503603,2023-01-07 13:35:00
9457,LinkedIn,5772,1746,1397,272592,2023-01-07 13:36:00
9458,YouTube,2786,1193,4827,6254,2023-01-07 13:37:00
9459,TikTok,1512,1950,966,44663,2023-01-07 13:38:00
9460,LinkedIn,3406,1647,46,32126,2023-01-07 13:39:00
9461,LinkedIn,3716,487,4271,864231,2023-01-07 13:40:00
9462,Facebook,6924,123,404,385455,2023-01-07 13:41:00
9463,TikTok,5842,1159,1456,921091,2023-01-07 13:42:00
9464,Facebook,8741,670,2107,206175,2023-01-07 13:43:00
9465,YouTube,8251,342,4015,92614,2023-01-07 13:44:00
9466,LinkedIn,2331,1584,2240,262701,2023-01-07 13:45:00
9467,YouTube,1491,1634,1346,82735,2023-01-07 13:46:00
9468,LinkedIn,6311,1355,1700,921591,2023-01-07 13:47:00
9469,LinkedIn,3225,1370,2935,865173,2023-01-07 13:48:00
9470,Facebook,8324,1201,2658,679422,2023-01-07 13:49:00
9471,TikTok,9067,568,2798,109765,2023-01-07 13:50:00
9472,Twitter,8896,1089,1656,911065,2023-01-07 13:51:00
9473,Instagram,6092,1944,4534,207245,2023-01-07 13:52:00
9474,TikTok,9240,1787,2398,200793,2023-01-07 13:53:00
9475,TikTok,5433,1394,2378,103579,2023-01-07 13:54:00
9476,TikTok,9681,1341,94,868018,2023-01-07 13:55:00
9477,LinkedIn,3595,308,1465,124076,2023-01-07 13:56:00
9478,Instagram,7224,1649,4413,516223,2023-01-07 13:57:00
9479,Facebook,9930,814,1720,438290,2023-01-07 13:58:00
9480,LinkedIn,5036,1776,4008,718763,2023-01-07 13:59:00
9481,Twitter,3766,852,1667,767109,2023-01-07 14:00:00
9482,Facebook,2191,1592,1268,739234,2023-01-07 14:01:00
9483,YouTube,2605,1269,1765,577418,2023-01-07 14:02:00
9484,Facebook,4915,1814,524,531541,2023-01-07 14:03:00
9485,Facebook,3181,516,1031,706091,2023-01-07 14:04:00
9486,TikTok,9685,974,212,158037,2023-01-07 14:05:00
9487,YouTube,2809,1759,430,553040,2023-01-07 14:06:00
9488,Twitter,4391,1370,30,487266,2023-01-07 14:07:00
9489,Instagram,8434,1540,2,282685,2023-01-07 14:08:00
9490,Twitter,1642,1964,472,893715,2023-01-07 14:09:00
9491,TikTok,2209,597,1049,14284,2023-01-07 14:10:00
9492,Instagram,4793,750,2406,186051,2023-01-07 14:11:00
9493,Instagram,8766,1755,1833,61832,2023-01-07 14:12:00
9494,TikTok,6992,359,3508,142757,2023-01-07 14:13:00
9495,Instagram,479,880,3477,64880,2023-01-07 14:14:00
9496,YouTube,5166,627,4619,829843,2023-01-07 14:15:00
9497,LinkedIn,8034,1767,11,266331,2023-01-07 14:16:00
9498,YouTube,8602,1200,2046,576144,2023-01-07 14:17:00
9499,TikTok,1911,1963,38,619522,2023-01-07 14:18:00
9500,Twitter,3683,1456,3537,425173,2023-01-07 14:19:00
9501,Twitter,6011,1049,4104,673317,2023-01-07 14:20:00
9502,Instagram,1348,548,859,756540,2023-01-07 14:21:00
9503,TikTok,9232,83,3290,391933,2023-01-07 14:22:00
9504,Facebook,4473,1483,2643,346216,2023-01-07 14:23:00
9505,YouTube,8589,1166,4163,795737,2023-01-07 14:24:00
9506,Instagram,9430,1529,459,2499,2023-01-07 14:25:00
9507,LinkedIn,4089,1919,2,971648,2023-01-07 14:26:00
9508,TikTok,4201,25,1838,737745,2023-01-07 14:27:00
9509,YouTube,771,1904,2515,609139,2023-01-07 14:28:00
9510,TikTok,8377,54,3386,892690,2023-01-07 14:29:00
9511,YouTube,4625,21,2482,280258,2023-01-07 14:30:00
9512,LinkedIn,6397,300,4782,229133,2023-01-07 14:31:00
9513,Twitter,4680,1605,3070,470338,2023-01-07 14:32:00
9514,Instagram,8778,1177,2743,782637,2023-01-07 14:33:00
9515,YouTube,5621,1903,960,854260,2023-01-07 14:34:00
9516,TikTok,1857,277,2484,453517,2023-01-07 14:35:00
9517,Twitter,7874,179,465,70095,2023-01-07 14:36:00
9518,YouTube,1122,912,1283,505142,2023-01-07 14:37:00
9519,Twitter,7308,1472,1149,548465,2023-01-07 14:38:00
9520,YouTube,6482,791,780,1586,2023-01-07 14:39:00
9521,Facebook,7087,781,4753,942621,2023-01-07 14:40:00
9522,TikTok,7409,121,4467,221012,2023-01-07 14:41:00
9523,Instagram,8167,506,4246,635955,2023-01-07 14:42:00
9524,LinkedIn,5921,817,397,507153,2023-01-07 14:43:00
9525,Instagram,2461,830,3887,630974,2023-01-07 14:44:00
9526,Instagram,5546,90,2536,910307,2023-01-07 14:45:00
9527,YouTube,3023,90,134,83231,2023-01-07 14:46:00
9528,TikTok,4137,1417,1233,660658,2023-01-07 14:47:00
9529,Facebook,8823,54,3083,162940,2023-01-07 14:48:00
9530,Instagram,130,1798,1911,41163,2023-01-07 14:49:00
9531,TikTok,7919,1217,2382,305815,2023-01-07 14:50:00
9532,Facebook,6731,1389,1024,368494,2023-01-07 14:51:00
9533,LinkedIn,3815,1541,2483,549029,2023-01-07 14:52:00
9534,Instagram,8890,1349,3436,138971,2023-01-07 14:53:00
9535,TikTok,9026,1834,2514,721231,2023-01-07 14:54:00
9536,Twitter,5438,1443,199,662240,2023-01-07 14:55:00
9537,TikTok,7462,1172,3670,920040,2023-01-07 14:56:00
9538,YouTube,7287,274,3408,805702,2023-01-07 14:57:00
9539,LinkedIn,8360,921,3920,419279,2023-01-07 14:58:00
9540,TikTok,1252,757,647,209356,2023-01-07 14:59:00
9541,Instagram,6556,38,2137,68808,2023-01-07 15:00:00
9542,LinkedIn,1113,341,4568,181030,2023-01-07 15:01:00
9543,Instagram,9103,1990,3724,720449,2023-01-07 15:02:00
9544,LinkedIn,7067,995,4183,246616,2023-01-07 15:03:00
9545,Instagram,7309,1256,3213,369028,2023-01-07 15:04:00
9546,YouTube,2798,841,1988,2866,2023-01-07 15:05:00
9547,TikTok,4573,1261,93,193658,2023-01-07 15:06:00
9548,TikTok,4118,796,46,989013,2023-01-07 15:07:00
9549,Facebook,1113,1474,1046,856444,2023-01-07 15:08:00
9550,Twitter,4258,1861,1347,715671,2023-01-07 15:09:00
9551,Twitter,6034,1211,3923,784408,2023-01-07 15:10:00
9552,Facebook,4289,810,3848,811098,2023-01-07 15:11:00
9553,TikTok,5110,502,2442,121008,2023-01-07 15:12:00
9554,Twitter,5322,976,4996,577927,2023-01-07 15:13:00
9555,TikTok,431,771,4625,223986,2023-01-07 15:14:00
9556,Twitter,1635,741,846,43545,2023-01-07 15:15:00
9557,Twitter,1395,706,2819,396005,2023-01-07 15:16:00
9558,YouTube,7657,1529,1095,731576,2023-01-07 15:17:00
9559,YouTube,3666,1751,2182,109215,2023-01-07 15:18:00
9560,YouTube,7732,594,2708,973006,2023-01-07 15:19:00
9561,Twitter,6733,515,2166,176676,2023-01-07 15:20:00
9562,LinkedIn,2921,408,2179,438598,2023-01-07 15:21:00
9563,Instagram,4790,1324,645,723474,2023-01-07 15:22:00
9564,LinkedIn,997,346,2344,901083,2023-01-07 15:23:00
9565,Twitter,4121,975,2464,156184,2023-01-07 15:24:00
9566,Facebook,734,1327,1789,608134,2023-01-07 15:25:00
9567,YouTube,5001,917,3532,832823,2023-01-07 15:26:00
9568,YouTube,616,424,1109,760666,2023-01-07 15:27:00
9569,LinkedIn,3163,8,1632,53104,2023-01-07 15:28:00
9570,Instagram,752,1455,4166,45473,2023-01-07 15:29:00
9571,Facebook,5432,1818,232,764656,2023-01-07 15:30:00
9572,Facebook,695,1432,3048,598217,2023-01-07 15:31:00
9573,Instagram,7757,356,4066,633388,2023-01-07 15:32:00
9574,LinkedIn,2787,1322,2794,96757,2023-01-07 15:33:00
9575,Twitter,2168,655,1837,715596,2023-01-07 15:34:00
9576,Twitter,1457,862,1411,279994,2023-01-07 15:35:00
9577,YouTube,8571,1095,3960,824881,2023-01-07 15:36:00
9578,Twitter,9140,1116,4911,546161,2023-01-07 15:37:00
9579,Facebook,9909,381,86,332509,2023-01-07 15:38:00
9580,TikTok,9316,659,447,566276,2023-01-07 15:39:00
9581,Instagram,4324,900,4924,347736,2023-01-07 15:40:00
9582,LinkedIn,6248,1614,1565,843518,2023-01-07 15:41:00
9583,YouTube,4755,207,3121,167971,2023-01-07 15:42:00
9584,Instagram,5893,428,2182,796373,2023-01-07 15:43:00
9585,Instagram,902,206,3823,852201,2023-01-07 15:44:00
9586,YouTube,2767,1542,4347,337484,2023-01-07 15:45:00
9587,LinkedIn,6723,996,1421,439823,2023-01-07 15:46:00
9588,Twitter,9499,1807,806,827863,2023-01-07 15:47:00
9589,TikTok,1741,1433,353,793299,2023-01-07 15:48:00
9590,TikTok,7770,725,3138,671640,2023-01-07 15:49:00
9591,LinkedIn,7474,1608,4035,702740,2023-01-07 15:50:00
9592,Twitter,1685,1464,1496,553873,2023-01-07 15:51:00
9593,Twitter,9332,288,4792,519250,2023-01-07 15:52:00
9594,Twitter,3391,100,292,605075,2023-01-07 15:53:00
9595,LinkedIn,4341,504,3634,596790,2023-01-07 15:54:00
9596,YouTube,7995,916,3082,447168,2023-01-07 15:55:00
9597,Twitter,9152,337,1876,27398,2023-01-07 15:56:00
9598,LinkedIn,5360,1027,4692,517069,2023-01-07 15:57:00
9599,LinkedIn,5246,282,4953,841670,2023-01-07 15:58:00
9600,YouTube,8833,1846,4462,155175,2023-01-07 15:59:00
9601,TikTok,8372,234,591,56747,2023-01-07 16:00:00
9602,LinkedIn,4605,645,824,644142,2023-01-07 16:01:00
9603,Twitter,7832,1842,432,479287,2023-01-07 16:02:00
9604,Facebook,6002,1205,3985,937973,2023-01-07 16:03:00
9605,Facebook,7018,1591,995,449589,2023-01-07 16:04:00
9606,YouTube,2808,1356,1907,834857,2023-01-07 16:05:00
9607,Instagram,8125,1301,3922,778491,2023-01-07 16:06:00
9608,YouTube,8130,906,3516,931050,2023-01-07 16:07:00
9609,Twitter,9864,166,3239,124733,2023-01-07 16:08:00
9610,TikTok,8339,948,4117,524212,2023-01-07 16:09:00
9611,Facebook,8207,283,4508,361676,2023-01-07 16:10:00
9612,Twitter,1104,990,3705,230602,2023-01-07 16:11:00
9613,YouTube,4457,786,2347,382148,2023-01-07 16:12:00
9614,YouTube,6380,1277,3231,139284,2023-01-07 16:13:00
9615,Instagram,8452,1140,2897,284323,2023-01-07 16:14:00
9616,Instagram,4193,1048,3312,926652,2023-01-07 16:15:00
9617,YouTube,4259,911,3300,173393,2023-01-07 16:16:00
9618,Facebook,1161,1821,3545,596479,2023-01-07 16:17:00
9619,TikTok,8620,486,845,850330,2023-01-07 16:18:00
9620,TikTok,9267,1416,4463,524197,2023-01-07 16:19:00
9621,Twitter,276,1675,4451,88347,2023-01-07 16:20:00
9622,Twitter,4168,285,1597,233295,2023-01-07 16:21:00
9623,Facebook,814,1396,4848,902377,2023-01-07 16:22:00
9624,YouTube,711,373,1355,666559,2023-01-07 16:23:00
9625,Instagram,5707,655,4095,622907,2023-01-07 16:24:00
9626,Instagram,5872,138,1537,11383,2023-01-07 16:25:00
9627,YouTube,8312,135,2813,387295,2023-01-07 16:26:00
9628,Instagram,9177,376,2998,947367,2023-01-07 16:27:00
9629,TikTok,5978,71,2046,342266,2023-01-07 16:28:00
9630,YouTube,5107,31,3530,485281,2023-01-07 16:29:00
9631,LinkedIn,5138,523,4289,717511,2023-01-07 16:30:00
9632,TikTok,3794,1990,85,807749,2023-01-07 16:31:00
9633,TikTok,8533,1618,4045,540602,2023-01-07 16:32:00
9634,TikTok,6738,1490,225,8356,2023-01-07 16:33:00
9635,Instagram,2883,1484,4058,287627,2023-01-07 16:34:00
9636,Facebook,2251,1875,1098,606842,2023-01-07 16:35:00
9637,LinkedIn,9707,899,4010,967033,2023-01-07 16:36:00
9638,Instagram,6749,161,146,463942,2023-01-07 16:37:00
9639,Twitter,803,1938,2485,145920,2023-01-07 16:38:00
9640,Instagram,4156,1905,3324,581793,2023-01-07 16:39:00
9641,LinkedIn,6617,177,2191,761919,2023-01-07 16:40:00
9642,Twitter,2019,1549,736,107972,2023-01-07 16:41:00
9643,LinkedIn,6682,703,2297,261002,2023-01-07 16:42:00
9644,TikTok,111,911,1803,626004,2023-01-07 16:43:00
9645,Twitter,7791,967,2388,328328,2023-01-07 16:44:00
9646,LinkedIn,7182,1470,2195,713570,2023-01-07 16:45:00
9647,Facebook,1087,1482,1272,861729,2023-01-07 16:46:00
9648,YouTube,2488,1056,2084,394266,2023-01-07 16:47:00
9649,YouTube,3272,1444,3798,545927,2023-01-07 16:48:00
9650,LinkedIn,4620,303,4327,629746,2023-01-07 16:49:00
9651,Instagram,617,1970,3955,254688,2023-01-07 16:50:00
9652,Instagram,6132,313,3659,909441,2023-01-07 16:51:00
9653,Twitter,8619,1374,2955,338499,2023-01-07 16:52:00
9654,LinkedIn,6292,1535,4303,147215,2023-01-07 16:53:00
9655,Facebook,8023,1578,3131,37050,2023-01-07 16:54:00
9656,Facebook,4056,83,860,936244,2023-01-07 16:55:00
9657,YouTube,9770,1299,2888,169379,2023-01-07 16:56:00
9658,Instagram,4239,348,4961,104905,2023-01-07 16:57:00
9659,Twitter,6127,1206,1709,124307,2023-01-07 16:58:00
9660,Twitter,2731,183,1993,8819,2023-01-07 16:59:00
9661,Instagram,9324,999,3162,953492,2023-01-07 17:00:00
9662,Instagram,4817,145,2369,432315,2023-01-07 17:01:00
9663,YouTube,1185,1538,3036,585542,2023-01-07 17:02:00
9664,Facebook,502,1032,2238,961881,2023-01-07 17:03:00
9665,Instagram,1659,120,3179,290383,2023-01-07 17:04:00
9666,LinkedIn,7229,1756,1253,414033,2023-01-07 17:05:00
9667,Facebook,8092,1010,1172,853686,2023-01-07 17:06:00
9668,TikTok,53,311,4420,915416,2023-01-07 17:07:00
9669,YouTube,2478,689,4562,722153,2023-01-07 17:08:00
9670,LinkedIn,1173,140,3971,607642,2023-01-07 17:09:00
9671,Facebook,2131,1647,161,195345,2023-01-07 17:10:00
9672,TikTok,6070,1195,382,283608,2023-01-07 17:11:00
9673,Twitter,4135,236,4262,28317,2023-01-07 17:12:00
9674,Instagram,7552,1859,4888,105637,2023-01-07 17:13:00
9675,LinkedIn,5852,702,3738,575919,2023-01-07 17:14:00
9676,YouTube,553,394,3972,742751,2023-01-07 17:15:00
9677,Twitter,2173,633,3342,622020,2023-01-07 17:16:00
9678,Instagram,8613,1248,4296,545533,2023-01-07 17:17:00
9679,TikTok,9649,381,3074,970664,2023-01-07 17:18:00
9680,Instagram,7119,1127,3955,556941,2023-01-07 17:19:00
9681,Instagram,6230,749,112,411813,2023-01-07 17:20:00
9682,Twitter,3070,1337,3484,193610,2023-01-07 17:21:00
9683,Instagram,9681,730,618,735651,2023-01-07 17:22:00
9684,Instagram,4052,1929,3230,901026,2023-01-07 17:23:00
9685,Twitter,3473,1850,1751,455733,2023-01-07 17:24:00
9686,LinkedIn,1971,794,3398,931236,2023-01-07 17:25:00
9687,Twitter,5414,1639,4692,526593,2023-01-07 17:26:00
9688,TikTok,4302,568,3541,874790,2023-01-07 17:27:00
9689,TikTok,3617,1891,2400,69180,2023-01-07 17:28:00
9690,Twitter,199,169,1542,783781,2023-01-07 17:29:00
9691,Facebook,627,1320,3362,673655,2023-01-07 17:30:00
9692,LinkedIn,5814,339,4694,136830,2023-01-07 17:31:00
9693,Facebook,9760,404,163,232504,2023-01-07 17:32:00
9694,Instagram,9768,1850,2411,422698,2023-01-07 17:33:00
9695,TikTok,3730,1800,1109,42011,2023-01-07 17:34:00
9696,TikTok,5604,680,503,663455,2023-01-07 17:35:00
9697,YouTube,477,575,3575,654751,2023-01-07 17:36:00
9698,Instagram,7754,277,1282,22266,2023-01-07 17:37:00
9699,Instagram,2753,1310,2968,240447,2023-01-07 17:38:00
9700,YouTube,7937,1109,4457,512207,2023-01-07 17:39:00
9701,Facebook,8274,123,1051,561681,2023-01-07 17:40:00
9702,YouTube,6514,1043,377,633737,2023-01-07 17:41:00
9703,YouTube,950,1978,4283,838108,2023-01-07 17:42:00
9704,Facebook,8235,1421,2036,534232,2023-01-07 17:43:00
9705,Facebook,6959,1259,3170,132565,2023-01-07 17:44:00
9706,Instagram,7222,1965,4349,297732,2023-01-07 17:45:00
9707,Instagram,745,1167,967,118896,2023-01-07 17:46:00
9708,Instagram,8553,13,2032,495524,2023-01-07 17:47:00
9709,Twitter,6676,558,1947,121769,2023-01-07 17:48:00
9710,Facebook,2880,1449,2151,580997,2023-01-07 17:49:00
9711,Twitter,4536,666,1292,597269,2023-01-07 17:50:00
9712,YouTube,9931,1279,4954,191303,2023-01-07 17:51:00
9713,LinkedIn,282,675,980,101520,2023-01-07 17:52:00
9714,TikTok,5241,1992,4981,981244,2023-01-07 17:53:00
9715,Instagram,5614,980,1174,773075,2023-01-07 17:54:00
9716,YouTube,7659,1757,614,556164,2023-01-07 17:55:00
9717,LinkedIn,1815,1993,2601,299114,2023-01-07 17:56:00
9718,TikTok,5644,1560,3760,152160,2023-01-07 17:57:00
9719,YouTube,6463,1898,4286,460654,2023-01-07 17:58:00
9720,Instagram,8889,971,1583,404583,2023-01-07 17:59:00
9721,LinkedIn,8321,1221,1326,750116,2023-01-07 18:00:00
9722,LinkedIn,8080,1083,4956,75933,2023-01-07 18:01:00
9723,Instagram,5910,553,596,639590,2023-01-07 18:02:00
9724,LinkedIn,8841,686,1117,225374,2023-01-07 18:03:00
9725,Instagram,2508,1348,2004,894820,2023-01-07 18:04:00
9726,Instagram,1315,991,1722,659927,2023-01-07 18:05:00
9727,Instagram,3515,195,1827,229592,2023-01-07 18:06:00
9728,YouTube,8330,1747,2245,788519,2023-01-07 18:07:00
9729,LinkedIn,1472,1785,1905,447837,2023-01-07 18:08:00
9730,Instagram,8164,631,3094,993884,2023-01-07 18:09:00
9731,LinkedIn,8325,779,4474,12571,2023-01-07 18:10:00
9732,TikTok,5071,1261,135,357669,2023-01-07 18:11:00
9733,YouTube,5330,590,2284,990064,2023-01-07 18:12:00
9734,Facebook,759,1827,4458,544067,2023-01-07 18:13:00
9735,TikTok,1394,1137,3291,279836,2023-01-07 18:14:00
9736,TikTok,5905,1778,250,904669,2023-01-07 18:15:00
9737,Instagram,6887,1077,1191,835107,2023-01-07 18:16:00
9738,LinkedIn,2656,1270,2557,913558,2023-01-07 18:17:00
9739,Facebook,9046,1275,4809,268554,2023-01-07 18:18:00
9740,TikTok,7713,1349,317,247625,2023-01-07 18:19:00
9741,YouTube,9650,973,4315,567409,2023-01-07 18:20:00
9742,TikTok,8354,782,1498,955434,2023-01-07 18:21:00
9743,Instagram,597,330,1626,790864,2023-01-07 18:22:00
9744,YouTube,6825,665,4030,154671,2023-01-07 18:23:00
9745,Instagram,736,659,4418,626196,2023-01-07 18:24:00
9746,YouTube,541,1942,637,638089,2023-01-07 18:25:00
9747,TikTok,7113,1939,59,409317,2023-01-07 18:26:00
9748,Instagram,2448,1220,2636,609233,2023-01-07 18:27:00
9749,LinkedIn,6978,1454,826,503693,2023-01-07 18:28:00
9750,YouTube,9405,1325,1634,939839,2023-01-07 18:29:00
9751,Instagram,4450,706,3327,434574,2023-01-07 18:30:00
9752,Instagram,1005,1188,334,920188,2023-01-07 18:31:00
9753,TikTok,7831,1426,3094,505022,2023-01-07 18:32:00
9754,Instagram,3389,1697,503,638817,2023-01-07 18:33:00
9755,Twitter,3123,191,3846,813927,2023-01-07 18:34:00
9756,LinkedIn,7847,1403,4752,226817,2023-01-07 18:35:00
9757,LinkedIn,3927,1719,4590,887484,2023-01-07 18:36:00
9758,TikTok,3946,1378,2495,430046,2023-01-07 18:37:00
9759,LinkedIn,984,1371,1874,852309,2023-01-07 18:38:00
9760,YouTube,2761,479,1970,587639,2023-01-07 18:39:00
9761,LinkedIn,698,113,2823,214911,2023-01-07 18:40:00
9762,TikTok,3021,915,666,283027,2023-01-07 18:41:00
9763,Facebook,6007,1930,888,156438,2023-01-07 18:42:00
9764,YouTube,5341,343,1410,803201,2023-01-07 18:43:00
9765,Facebook,4642,164,3412,366448,2023-01-07 18:44:00
9766,LinkedIn,5052,160,334,166463,2023-01-07 18:45:00
9767,Instagram,2167,1304,295,657469,2023-01-07 18:46:00
9768,LinkedIn,5298,512,2985,211710,2023-01-07 18:47:00
9769,LinkedIn,186,1523,4644,685554,2023-01-07 18:48:00
9770,Instagram,150,202,705,860390,2023-01-07 18:49:00
9771,Instagram,9918,407,3623,95377,2023-01-07 18:50:00
9772,YouTube,8278,487,432,349987,2023-01-07 18:51:00
9773,Twitter,378,16,2293,195372,2023-01-07 18:52:00
9774,Instagram,7607,1670,61,812409,2023-01-07 18:53:00
9775,TikTok,7879,82,4559,47474,2023-01-07 18:54:00
9776,Twitter,1605,1312,279,374605,2023-01-07 18:55:00
9777,Twitter,1231,1697,3040,951230,2023-01-07 18:56:00
9778,LinkedIn,7117,1870,2392,953659,2023-01-07 18:57:00
9779,Twitter,726,818,4118,829042,2023-01-07 18:58:00
9780,Twitter,3237,968,1974,545279,2023-01-07 18:59:00
9781,Instagram,9631,635,2748,402416,2023-01-07 19:00:00
9782,Instagram,9153,913,2509,805808,2023-01-07 19:01:00
9783,Facebook,7373,183,2580,297322,2023-01-07 19:02:00
9784,YouTube,722,1362,1942,967955,2023-01-07 19:03:00
9785,YouTube,7282,713,2698,464922,2023-01-07 19:04:00
9786,Facebook,4402,1247,2863,774046,2023-01-07 19:05:00
9787,Facebook,8726,1624,1259,114802,2023-01-07 19:06:00
